EquipmentID,DateKey,ShiftID,PlannedProductionMinutes,DowntimeMinutes,IdealCycleTime,TotalCount,GoodCount
1023,20241014,3,480,23.6,0.844,527,512
1023,20241015,1,480,8.2,0.646,644,614
1023,20241015,2,480,10.5,0.87,516,510
1023,20241015,3,480,13.4,0.543,820,796
1023,20241016,1,480,24.2,0.53,831,802
1023,20241016,2,480,19.8,0.811,560,543
1023,20241016,3,480,1.8,0.473,981,955
1023,20241017,1,480,16.1,0.599,707,695
1023,20241017,2,480,14.2,0.609,744,722
1023,20241017,3,480,10.0,0.684,654,643
1023,20241018,1,480,19.2,0.538,771,754
1023,20241018,2,480,15.0,0.85,535,522
1023,20241018,3,480,5.4,0.745,557,537
1023,20241019,1,480,23.0,0.643,703,699
1023,20241019,2,480,8.3,0.77,563,556
1023,20241019,3,480,2.2,0.649,671,669
1023,20241020,1,480,11.4,0.588,780,750
1023,20241020,2,480,16.5,0.735,561,533
1023,20241020,3,480,11.4,0.647,699,698
1023,20241021,1,480,16.6,0.678,640,611
1023,20241021,2,480,14.5,0.804,571,547
1023,20241021,3,480,23.9,0.514,795,783
1023,20241022,1,480,5.7,0.694,664,632
1023,20241022,2,480,4.3,0.54,834,818
1023,20241022,3,480,13.5,0.85,530,509
1023,20241023,1,480,1.9,0.622,668,656
1023,20241023,2,480,12.5,0.8,564,561
1023,20241023,3,480,13.0,0.473,899,870
1023,20241024,1,480,23.4,0.739,607,585
1023,20241024,2,480,15.2,0.599,745,713
1023,20241024,3,480,18.9,0.597,713,689
1023,20241025,1,480,20.7,0.425,1041,1004
1023,20241025,2,480,17.0,0.707,646,625
1023,20241025,3,480,2.3,0.434,1043,1023
1023,20241026,1,480,7.0,0.565,811,805
1023,20241026,2,480,23.4,0.593,759,743
1023,20241026,3,480,7.0,0.484,898,885
1023,20241027,1,480,5.3,0.541,806,803
1023,20241027,2,480,4.4,0.803,578,572
1023,20241027,3,480,4.1,0.483,857,856
1023,20241028,1,480,25.0,0.845,470,453
1023,20241028,2,480,0.0,0.781,604,577
1023,20241028,3,480,13.1,0.618,719,714
1023,20241029,1,480,18.6,0.848,491,471
1023,20241029,2,480,2.9,0.687,639,619
1023,20241029,3,480,2.3,0.638,721,688
1023,20241030,1,480,17.0,0.847,471,463
1023,20241030,2,480,22.6,0.437,894,850
1023,20241030,3,480,1.4,0.841,490,479
1023,20241031,1,480,11.9,0.791,534,519
1023,20241031,2,480,21.4,0.826,507,502
1023,20241031,3,480,0.3,0.53,802,768
1023,20241101,1,480,1.7,0.62,762,748
1023,20241101,2,480,15.4,0.434,950,928
1023,20241101,3,480,13.7,0.466,855,848
1023,20241102,1,480,13.6,0.513,849,812
1023,20241102,2,480,15.6,0.848,527,522
1023,20241102,3,480,21.1,0.517,777,775
1023,20241103,1,480,10.3,0.669,625,608
1023,20241103,2,480,3.5,0.612,748,742
1023,20241103,3,480,24.6,0.541,759,721
1023,20241104,1,480,19.1,0.576,756,721
1023,20241104,2,480,2.0,0.778,574,551
1023,20241104,3,480,7.0,0.552,769,748
1023,20241105,1,480,19.2,0.851,471,455
1023,20241105,2,480,16.3,0.881,488,478
1023,20241105,3,480,18.5,0.656,619,598
1023,20241106,1,480,20.4,0.535,800,795
1023,20241106,2,480,7.5,0.578,794,781
1023,20241106,3,480,3.3,0.74,585,559
1023,20241107,1,480,19.5,0.728,592,578
1023,20241107,2,480,8.8,0.744,554,537
1023,20241107,3,480,2.9,0.656,713,688
1023,20241108,1,480,8.5,0.648,689,673
1023,20241108,2,480,13.1,0.401,1132,1110
1023,20241108,3,480,1.8,0.839,538,524
1023,20241109,1,480,9.5,0.882,477,476
1023,20241109,2,480,21.1,0.815,519,517
1023,20241109,3,480,16.6,0.724,544,525
1023,20241110,1,480,20.7,0.562,763,762
1023,20241110,2,480,6.6,0.586,761,751
1023,20241110,3,480,15.9,0.51,897,852
1023,20241111,1,480,17.8,0.821,543,542
1023,20241111,2,480,7.9,0.829,539,538
1023,20241111,3,480,16.0,0.886,455,450
1023,20241112,1,480,8.1,0.65,661,637
1023,20241112,2,480,10.4,0.643,691,689
1023,20241112,3,480,17.0,0.501,861,854
1023,20241113,1,480,15.3,0.593,711,683
1023,20241113,2,480,12.0,0.636,634,629
1023,20241113,3,480,23.0,0.579,718,694
1023,20241114,1,480,5.8,0.601,755,724
1023,20241114,2,480,17.9,0.82,491,481
1023,20241114,3,480,14.5,0.664,690,670
1023,20241115,1,480,18.7,0.719,596,569
1023,20241115,2,480,7.5,0.514,781,767
1023,20241115,3,480,19.3,0.874,515,511
1023,20241116,1,480,4.3,0.531,870,830
1023,20241116,2,480,21.2,0.753,546,537
1023,20241116,3,480,8.2,0.869,487,472
1023,20241117,1,480,11.5,0.712,632,603
1023,20241117,2,480,6.0,0.546,794,761
1023,20241117,3,480,20.6,0.609,701,684
1023,20241118,1,480,22.3,0.451,899,859
1023,20241118,2,480,14.8,0.578,737,716
1023,20241118,3,480,18.0,0.812,562,560
1023,20241119,1,480,16.3,0.558,779,754
1023,20241119,2,480,24.5,0.821,509,486
1023,20241119,3,480,5.8,0.662,652,637
1023,20241120,1,480,8.5,0.498,867,832
1023,20241120,2,480,0.7,0.699,616,603
1023,20241120,3,480,3.3,0.831,554,548
1023,20241121,1,480,6.1,0.788,539,524
1023,20241121,2,480,7.9,0.785,563,555
1023,20241121,3,480,19.8,0.783,553,540
1023,20241122,1,480,12.5,0.444,900,895
1023,20241122,2,480,17.2,0.786,580,575
1023,20241122,3,480,18.6,0.568,694,676
1023,20241123,1,480,17.3,0.622,726,711
1023,20241123,2,480,14.2,0.711,587,568
1023,20241123,3,480,18.1,0.696,582,557
1023,20241124,1,480,6.1,0.711,602,575
1023,20241124,2,480,24.4,0.512,809,794
1023,20241124,3,480,13.1,0.566,750,722
1023,20241125,1,480,3.0,0.892,490,487
1023,20241125,2,480,5.2,0.542,756,728
1023,20241125,3,480,5.9,0.45,1013,971
1023,20241126,1,480,15.2,0.737,542,523
1023,20241126,2,480,17.2,0.561,813,779
1023,20241126,3,480,12.1,0.717,594,578
1023,20241127,1,480,11.8,0.724,584,580
1023,20241127,2,480,21.3,0.701,596,586
1023,20241127,3,480,11.3,0.718,587,578
1023,20241128,1,480,1.5,0.417,1089,1070
1023,20241128,2,480,3.4,0.695,647,626
1023,20241128,3,480,22.7,0.527,802,767
1023,20241129,1,480,18.3,0.46,855,826
1023,20241129,2,480,13.7,0.767,568,550
1023,20241129,3,480,0.0,0.482,876,864
1023,20241130,1,480,23.2,0.509,779,748
1023,20241130,2,480,13.8,0.685,650,622
1023,20241130,3,480,1.6,0.544,756,752
1023,20241201,1,480,18.8,0.856,503,489
1023,20241201,2,480,14.0,0.596,708,703
1023,20241201,3,480,1.3,0.666,637,608
1023,20241202,1,480,15.0,0.626,659,634
1023,20241202,2,480,0.0,0.645,725,698
1023,20241202,3,480,21.0,0.893,483,473
1023,20241203,1,480,2.7,0.626,728,694
1023,20241203,2,480,14.3,0.491,898,859
1023,20241203,3,480,12.1,0.832,505,489
1023,20241204,1,480,9.7,0.892,501,494
1023,20241204,2,480,18.1,0.483,844,832
1023,20241204,3,480,13.5,0.659,620,596
1023,20241205,1,480,4.1,0.762,566,561
1023,20241205,2,480,18.7,0.492,822,798
1023,20241205,3,480,10.0,0.534,818,796
1023,20241206,1,480,1.4,0.567,768,738
1023,20241206,2,480,1.5,0.558,732,710
1023,20241206,3,480,21.8,0.574,689,662
1023,20241207,1,480,22.1,0.573,741,731
1023,20241207,2,480,5.3,0.741,628,610
1023,20241207,3,480,21.4,0.629,703,671
1023,20241208,1,480,16.5,0.858,465,455
1023,20241208,2,480,23.2,0.802,547,542
1023,20241208,3,480,5.8,0.615,655,643
1023,20241209,1,480,15.5,0.804,561,545
1023,20241209,2,480,18.1,0.421,1006,977
1023,20241209,3,480,5.1,0.481,970,959
1023,20241210,1,480,21.9,0.78,533,508
1023,20241210,2,480,0.0,0.867,477,459
1023,20241210,3,480,12.8,0.599,705,701
1023,20241211,1,480,11.5,0.527,806,769
1023,20241211,2,480,6.0,0.491,903,887
1023,20241211,3,480,10.3,0.672,645,618
1023,20241212,1,480,12.4,0.9,460,459
1023,20241212,2,480,5.2,0.477,855,833
1023,20241212,3,480,10.8,0.57,761,741
1023,20241213,1,480,3.0,0.711,621,607
1023,20241213,2,480,18.4,0.837,469,449
1023,20241213,3,480,18.1,0.423,977,943
1023,20241214,1,480,3.6,0.464,984,943
1023,20241214,2,480,8.4,0.858,494,486
1023,20241214,3,480,4.9,0.689,653,624
1023,20241215,1,480,15.0,0.491,877,850
1023,20241215,2,480,9.5,0.63,637,633
1023,20241215,3,480,21.2,0.895,496,492
1023,20241216,1,480,24.5,0.756,581,562
1023,20241216,2,480,16.3,0.473,852,844
1023,20241216,3,480,12.5,0.529,805,772
1023,20241217,1,480,5.3,0.791,539,516
1023,20241217,2,480,8.1,0.613,678,656
1023,20241217,3,480,16.1,0.698,599,578
1023,20241218,1,480,15.0,0.735,549,528
1023,20241218,2,480,18.9,0.401,1103,1085
1023,20241218,3,480,23.7,0.606,684,682
1023,20241219,1,480,7.3,0.601,679,667
1023,20241219,2,480,15.0,0.434,938,922
1023,20241219,3,480,5.4,0.551,754,719
1023,20241220,1,480,12.3,0.587,785,756
1023,20241220,2,480,23.0,0.869,499,479
1023,20241220,3,480,11.6,0.51,825,821
1023,20241221,1,480,2.8,0.513,834,824
1023,20241221,2,480,5.5,0.855,501,480
1023,20241221,3,480,14.9,0.676,597,585
1023,20241222,1,480,20.3,0.59,745,729
1023,20241222,2,480,24.0,0.726,541,539
1023,20241222,3,480,15.2,0.461,924,897
1023,20241223,1,480,8.9,0.44,1041,1005
1023,20241223,2,480,2.0,0.445,952,912
1023,20241223,3,480,14.7,0.47,853,841
1023,20241224,1,480,18.0,0.797,553,545
1023,20241224,2,480,0.4,0.51,868,858
1023,20241224,3,480,8.5,0.663,617,594
1023,20241225,1,480,3.2,0.759,599,572
1023,20241225,2,480,9.9,0.803,543,521
1023,20241225,3,480,6.1,0.47,971,946
1023,20241226,1,480,3.2,0.788,515,496
1023,20241226,2,480,5.0,0.42,1019,1014
1023,20241226,3,480,1.6,0.593,696,672
1023,20241227,1,480,10.2,0.71,589,576
1023,20241227,2,480,13.9,0.596,723,710
1023,20241227,3,480,8.5,0.516,868,833
1023,20241228,1,480,0.6,0.607,770,733
1023,20241228,2,480,15.5,0.506,845,827
1023,20241228,3,480,22.7,0.406,1093,1058
1023,20241229,1,480,5.2,0.503,873,862
1023,20241229,2,480,16.5,0.874,462,443
1023,20241229,3,480,8.7,0.843,521,508
1023,20241230,1,480,20.8,0.508,839,806
1023,20241230,2,480,12.8,0.49,907,891
1023,20241230,3,480,6.9,0.769,538,525
1023,20241231,1,480,9.3,0.885,490,486
1023,20241231,2,480,1.9,0.72,635,620
1023,20241231,3,480,21.5,0.868,504,491
1023,20250101,1,480,9.7,0.508,805,777
1023,20250101,2,480,16.0,0.547,837,808
1023,20250101,3,480,7.0,0.869,501,496
1023,20250102,1,480,17.0,0.579,696,679
1023,20250102,2,480,16.3,0.507,892,885
1023,20250102,3,480,22.7,0.805,512,504
1023,20250103,1,480,0.3,0.529,869,858
1023,20250103,2,480,6.6,0.428,961,930
1023,20250103,3,480,22.7,0.538,750,713
1023,20250104,1,480,5.1,0.469,909,889
1023,20250104,2,480,24.3,0.857,516,504
1023,20250104,3,480,12.2,0.758,533,522
1023,20250105,1,480,4.5,0.711,587,560
1023,20250105,2,480,1.1,0.602,719,713
1023,20250105,3,480,14.4,0.78,540,519
1023,20250106,1,480,17.9,0.634,683,670
1023,20250106,2,480,1.3,0.688,672,658
1023,20250106,3,480,12.0,0.813,531,513
1023,20250107,1,480,4.0,0.556,767,743
1023,20250107,2,480,7.4,0.766,543,535
1023,20250107,3,480,5.3,0.882,496,480
1023,20250108,1,480,10.0,0.671,664,639
1023,20250108,2,480,18.7,0.538,813,774
1023,20250108,3,480,12.4,0.507,885,842
1023,20250109,1,480,11.9,0.872,496,478
1023,20250109,2,480,20.4,0.759,514,489
1023,20250109,3,480,3.5,0.58,728,694
1023,20250110,1,480,9.7,0.452,986,965
1023,20250110,2,480,9.6,0.553,752,718
1023,20250110,3,480,7.9,0.436,993,989
1023,20250111,1,480,20.4,0.872,468,454
1023,20250111,2,480,18.3,0.567,706,688
1023,20250111,3,480,23.9,0.784,518,499
1023,20250112,1,480,0.9,0.742,552,537
1023,20250112,2,480,21.6,0.711,600,573
1023,20250112,3,480,2.5,0.657,715,690
1023,20250113,1,480,10.7,0.574,725,694
1023,20250113,2,480,14.7,0.417,1023,990
1023,20250113,3,480,4.7,0.676,639,607
1023,20250114,1,480,14.8,0.548,789,780
1023,20250114,2,480,1.6,0.699,604,586
1023,20250114,3,480,3.6,0.797,511,490
1023,20250115,1,480,16.9,0.741,603,599
1023,20250115,2,480,6.0,0.865,528,519
1023,20250115,3,480,4.6,0.765,595,585
1023,20250116,1,480,5.3,0.631,704,672
1023,20250116,2,480,17.3,0.433,977,954
1023,20250116,3,480,17.9,0.895,473,459
1023,20250117,1,480,8.9,0.728,620,613
1023,20250117,2,480,1.7,0.488,916,888
1023,20250117,3,480,17.2,0.746,579,551
1023,20250118,1,480,14.7,0.762,541,522
1023,20250118,2,480,22.9,0.526,840,802
1023,20250118,3,480,23.0,0.881,477,457
1023,20250119,1,480,11.0,0.761,558,533
1023,20250119,2,480,18.7,0.536,760,732
1023,20250119,3,480,15.8,0.604,736,718
1023,20250120,1,480,3.6,0.749,602,599
1023,20250120,2,480,14.6,0.895,456,441
1023,20250120,3,480,16.3,0.438,939,917
1023,20250121,1,480,24.4,0.885,464,446
1023,20250121,2,480,17.5,0.856,489,480
1023,20250121,3,480,1.7,0.416,992,965
1023,20250122,1,480,6.3,0.694,628,623
1023,20250122,2,480,15.4,0.694,605,587
1023,20250122,3,480,7.1,0.578,792,769
1023,20250123,1,480,5.2,0.414,986,966
1023,20250123,2,480,4.9,0.797,534,510
1023,20250123,3,480,10.3,0.549,827,824
1023,20250124,1,480,0.1,0.899,516,496
1023,20250124,2,480,0.3,0.544,850,848
1023,20250124,3,480,12.8,0.666,626,618
1023,20250125,1,480,23.1,0.522,852,827
1023,20250125,2,480,19.9,0.89,462,458
1023,20250125,3,480,14.3,0.697,658,652
1023,20250126,1,480,16.1,0.853,498,476
1023,20250126,2,480,1.9,0.419,1111,1089
1023,20250126,3,480,3.8,0.565,749,729
1023,20250127,1,480,17.1,0.778,520,497
1023,20250127,2,480,7.4,0.517,898,887
1023,20250127,3,480,21.4,0.402,1118,1086
1023,20250128,1,480,12.1,0.54,764,733
1023,20250128,2,480,1.1,0.465,880,851
1023,20250128,3,480,4.7,0.776,592,582
1023,20250129,1,480,15.1,0.603,739,711
1023,20250129,2,480,0.3,0.432,985,940
1023,20250129,3,480,12.4,0.757,565,541
1023,20250130,1,480,6.3,0.614,699,697
1023,20250130,2,480,6.1,0.676,656,623
1023,20250130,3,480,16.4,0.702,601,582
1023,20250131,1,480,13.6,0.494,881,876
1023,20250131,2,480,22.8,0.415,1052,1022
1023,20250131,3,480,7.0,0.716,637,625
1023,20250201,1,480,16.6,0.789,520,517
1023,20250201,2,480,15.0,0.498,802,791
1023,20250201,3,480,5.9,0.877,513,511
1023,20250202,1,480,10.9,0.662,621,600
1023,20250202,2,480,17.5,0.76,561,542
1023,20250202,3,480,9.9,0.423,991,958
1023,20250203,1,480,15.1,0.792,499,487
1023,20250203,2,480,1.5,0.605,744,707
1023,20250203,3,480,4.5,0.764,556,532
1023,20250204,1,480,11.2,0.723,566,548
1023,20250204,2,480,1.3,0.538,814,811
1023,20250204,3,480,16.8,0.684,644,638
1023,20250205,1,480,12.7,0.412,980,962
1023,20250205,2,480,17.8,0.849,474,454
1023,20250205,3,480,1.6,0.444,1008,973
1023,20250206,1,480,8.8,0.825,491,466
1023,20250206,2,480,18.8,0.838,509,485
1023,20250206,3,480,18.6,0.881,448,432
1023,20250207,1,480,7.7,0.78,580,553
1023,20250207,2,480,3.7,0.488,941,912
1023,20250207,3,480,8.6,0.779,562,543
1023,20250208,1,480,17.1,0.585,678,645
1023,20250208,2,480,9.6,0.823,520,494
1023,20250208,3,480,14.6,0.51,867,850
1023,20250209,1,480,6.9,0.452,910,872
1023,20250209,2,480,6.6,0.581,803,781
1023,20250209,3,480,16.5,0.663,676,651
1023,20250210,1,480,4.2,0.681,608,598
1023,20250210,2,480,9.4,0.866,510,502
1023,20250210,3,480,9.9,0.488,901,860
1023,20250211,1,480,2.9,0.852,508,498
1023,20250211,2,480,14.4,0.643,694,687
1023,20250211,3,480,24.9,0.867,503,496
1023,20250212,1,480,18.8,0.541,787,758
1023,20250212,2,480,22.8,0.898,493,490
1023,20250212,3,480,20.5,0.642,682,679
1023,20250213,1,480,1.5,0.406,1120,1099
1023,20250213,2,480,13.7,0.632,660,634
1023,20250213,3,480,7.2,0.717,624,607
1023,20250214,1,480,1.0,0.543,768,761
1023,20250214,2,480,9.8,0.777,563,561
1023,20250214,3,480,9.6,0.645,656,643
1023,20250215,1,480,12.1,0.809,501,477
1023,20250215,2,480,12.1,0.656,688,661
1023,20250215,3,480,5.0,0.651,721,689
1023,20250216,1,480,11.4,0.843,486,471
1023,20250216,2,480,6.9,0.666,663,653
1023,20250216,3,480,18.8,0.453,912,886
1023,20250217,1,480,16.5,0.713,599,588
1023,20250217,2,480,13.3,0.578,717,696
1023,20250217,3,480,24.1,0.825,516,490
1023,20250218,1,480,19.9,0.558,711,705
1023,20250218,2,480,10.8,0.881,478,475
1023,20250218,3,480,15.1,0.572,800,773
1023,20250219,1,480,21.3,0.613,666,643
1023,20250219,2,480,9.1,0.674,627,600
1023,20250219,3,480,14.9,0.444,984,950
1023,20250220,1,480,22.4,0.663,651,639
1023,20250220,2,480,19.3,0.893,497,481
1023,20250220,3,480,10.5,0.583,761,726
1023,20250221,1,480,20.0,0.529,839,812
1023,20250221,2,480,24.3,0.785,501,479
1023,20250221,3,480,22.8,0.521,809,776
1023,20250222,1,480,20.1,0.533,818,802
1023,20250222,2,480,21.2,0.558,699,673
1023,20250222,3,480,3.8,0.653,639,611
1023,20250223,1,480,21.0,0.86,506,495
1023,20250223,2,480,5.7,0.777,543,523
1023,20250223,3,480,9.2,0.65,617,586
1023,20250224,1,480,21.2,0.832,518,496
1023,20250224,2,480,7.5,0.796,585,577
1023,20250224,3,480,20.3,0.572,762,725
1023,20250225,1,480,12.6,0.532,787,774
1023,20250225,2,480,2.7,0.411,1044,993
1023,20250225,3,480,15.7,0.778,519,510
1023,20250226,1,480,13.3,0.463,934,926
1023,20250226,2,480,5.5,0.616,740,733
1023,20250226,3,480,19.9,0.817,556,552
1023,20250227,1,480,12.8,0.672,610,589
1023,20250227,2,480,4.6,0.899,498,485
1023,20250227,3,480,1.9,0.859,481,456
1023,20250228,1,480,12.5,0.627,687,669
1023,20250228,2,480,16.8,0.822,509,500
1023,20250228,3,480,13.6,0.625,645,640
1023,20250301,1,480,15.2,0.583,704,677
1023,20250301,2,480,2.4,0.828,547,532
1023,20250301,3,480,21.8,0.848,514,511
1023,20250302,1,480,13.1,0.798,567,549
1023,20250302,2,480,22.4,0.564,718,714
1023,20250302,3,480,3.4,0.509,898,880
1023,20250303,1,480,7.7,0.738,619,604
1023,20250303,2,480,6.8,0.547,737,705
1023,20250303,3,480,20.2,0.503,779,763
1023,20250304,1,480,19.8,0.796,565,542
1023,20250304,2,480,14.5,0.539,833,812
1023,20250304,3,480,19.6,0.486,916,872
1023,20250305,1,480,18.7,0.743,607,582
1023,20250305,2,480,10.2,0.603,703,670
1023,20250305,3,480,19.5,0.463,976,962
1023,20250306,1,480,11.3,0.461,936,899
1023,20250306,2,480,15.6,0.809,530,509
1023,20250306,3,480,12.3,0.456,889,887
1023,20250307,1,480,6.8,0.845,517,494
1023,20250307,2,480,20.0,0.645,658,644
1023,20250307,3,480,12.1,0.82,555,527
1023,20250308,1,480,4.9,0.587,796,793
1023,20250308,2,480,22.1,0.409,1042,1015
1023,20250308,3,480,8.7,0.813,511,506
1023,20250309,1,480,6.4,0.76,592,564
1023,20250309,2,480,19.2,0.5,828,827
1023,20250309,3,480,13.1,0.558,823,791
1023,20250310,1,480,19.6,0.73,622,595
1023,20250310,2,480,11.8,0.517,788,757
1023,20250310,3,480,8.5,0.682,653,625
1023,20250311,1,480,22.8,0.524,753,744
1023,20250311,2,480,20.4,0.754,574,556
1023,20250311,3,480,9.0,0.416,967,938
1023,20250312,1,480,21.9,0.848,471,456
1023,20250312,2,480,7.5,0.654,668,644
1023,20250312,3,480,17.7,0.539,826,811
1023,20250313,1,480,3.4,0.865,510,506
1023,20250313,2,480,24.1,0.589,733,708
1023,20250313,3,480,10.2,0.7,664,648
1023,20250314,1,480,8.0,0.76,555,527
1023,20250314,2,480,17.4,0.878,471,463
1023,20250314,3,480,13.3,0.765,601,591
1023,20250315,1,480,16.2,0.41,1018,997
1023,20250315,2,480,15.1,0.723,611,594
1023,20250315,3,480,4.6,0.639,657,652
1023,20250316,1,480,5.1,0.571,805,774
1023,20250316,2,480,21.9,0.677,589,565
1023,20250316,3,480,3.0,0.598,678,663
1023,20250317,1,480,15.8,0.768,565,543
1023,20250317,2,480,17.2,0.693,612,604
1023,20250317,3,480,4.3,0.41,1043,998
1023,20250318,1,480,3.8,0.429,971,947
1023,20250318,2,480,10.3,0.492,944,918
1023,20250318,3,480,15.8,0.619,651,641
1023,20250319,1,480,3.7,0.451,901,879
1023,20250319,2,480,24.9,0.723,538,534
1023,20250319,3,480,5.1,0.801,524,519
1023,20250320,1,480,21.6,0.698,614,590
1023,20250320,2,480,16.9,0.719,569,559
1023,20250320,3,480,14.6,0.404,1102,1074
1023,20250321,1,480,15.3,0.839,482,476
1023,20250321,2,480,6.9,0.888,523,518
1023,20250321,3,480,20.4,0.729,555,528
1023,20250322,1,480,10.9,0.802,556,537
1023,20250322,2,480,24.9,0.692,646,614
1023,20250322,3,480,18.6,0.803,554,528
1023,20250323,1,480,7.6,0.697,628,621
1023,20250323,2,480,15.3,0.713,568,548
1023,20250323,3,480,1.9,0.463,986,971
1023,20250324,1,480,19.7,0.552,767,749
1023,20250324,2,480,6.3,0.572,806,766
1023,20250324,3,480,6.3,0.658,638,628
1023,20250325,1,480,17.2,0.428,954,930
1023,20250325,2,480,6.8,0.453,906,902
1023,20250325,3,480,17.0,0.897,471,463
1023,20250326,1,480,21.1,0.536,737,734
1023,20250326,2,480,4.0,0.772,589,586
1023,20250326,3,480,3.9,0.597,748,719
1023,20250327,1,480,24.1,0.683,623,609
1023,20250327,2,480,6.3,0.612,711,709
1023,20250327,3,480,17.6,0.859,460,448
1023,20250328,1,480,7.4,0.616,749,729
1023,20250328,2,480,16.0,0.708,640,608
1023,20250328,3,480,23.7,0.428,1017,977
1023,20250329,1,480,2.6,0.638,653,635
1023,20250329,2,480,21.9,0.707,608,602
1023,20250329,3,480,6.0,0.898,495,475
1023,20250330,1,480,16.9,0.571,750,746
1023,20250330,2,480,22.0,0.433,1027,1025
1023,20250330,3,480,14.8,0.873,513,512
1023,20250331,1,480,10.9,0.708,584,559
1023,20250331,2,480,21.7,0.744,535,520
1023,20250331,3,480,15.9,0.451,983,964
1023,20250401,1,480,17.3,0.824,525,505
1023,20250401,2,480,17.7,0.652,661,644
1023,20250401,3,480,16.5,0.579,742,733
1023,20250402,1,480,4.7,0.687,656,653
1023,20250402,2,480,21.6,0.54,753,734
1023,20250402,3,480,18.9,0.655,609,583
1023,20250403,1,480,4.9,0.703,611,594
1023,20250403,2,480,8.8,0.707,601,576
1023,20250403,3,480,18.1,0.851,496,481
1023,20250404,1,480,21.3,0.604,739,708
1023,20250404,2,480,5.6,0.542,785,764
1023,20250404,3,480,11.4,0.892,494,475
1023,20250405,1,480,4.2,0.526,840,837
1023,20250405,2,480,12.5,0.856,523,514
1023,20250405,3,480,11.4,0.709,601,572
1023,20250406,1,480,11.2,0.452,911,886
1023,20250406,2,480,8.5,0.869,496,474
1023,20250406,3,480,10.5,0.431,1067,1018
1023,20250407,1,480,4.0,0.858,478,474
1023,20250407,2,480,9.0,0.817,519,516
1023,20250407,3,480,23.3,0.708,551,526
1023,20250408,1,480,21.6,0.696,638,619
1023,20250408,2,480,13.5,0.617,702,682
1023,20250408,3,480,19.9,0.597,735,727
1023,20250409,1,480,11.7,0.831,512,509
1023,20250409,2,480,0.3,0.619,750,725
1023,20250409,3,480,12.5,0.434,951,940
1023,20250410,1,480,0.2,0.478,884,873
1023,20250410,2,480,14.2,0.412,1085,1061
1023,20250410,3,480,24.5,0.492,915,891
1023,20250411,1,480,11.4,0.553,798,783
1023,20250411,2,480,16.7,0.486,872,857
1023,20250411,3,480,5.1,0.778,533,513
1023,20250412,1,480,1.0,0.65,638,633
1023,20250412,2,480,12.5,0.418,1089,1085
1023,20250412,3,480,7.4,0.467,935,897
1023,20250413,1,480,23.2,0.449,991,987
1023,20250413,2,480,19.0,0.702,566,555
1023,20250413,3,480,19.5,0.721,624,618
1023,20250414,1,480,1.8,0.531,824,810
1023,20250414,2,480,18.2,0.6,705,694
1023,20250414,3,480,16.9,0.707,575,549
1023,20250415,1,480,13.3,0.582,757,740
1023,20250415,2,480,6.6,0.876,486,479
1023,20250415,3,480,16.4,0.783,522,515
1023,20250416,1,480,17.0,0.46,922,876
1023,20250416,2,480,0.4,0.425,1032,995
1023,20250416,3,480,4.5,0.881,507,482
1023,20250417,1,480,10.9,0.694,626,616
1023,20250417,2,480,1.1,0.558,752,749
1023,20250417,3,480,15.7,0.57,796,787
1023,20250418,1,480,17.3,0.714,575,560
1023,20250418,2,480,21.0,0.48,905,878
1023,20250418,3,480,11.0,0.87,490,485
1023,20250419,1,480,17.8,0.422,1000,953
1023,20250419,2,480,17.3,0.512,862,836
1023,20250419,3,480,4.9,0.723,578,559
1023,20250420,1,480,17.1,0.798,493,477
